timestamp_ms,accel_x,accel_y,accel_z,gyro_alpha,gyro_beta,gyro_gamma,activity,session_id
11723,-0.5837,12.3775,-2.008,-20.8491,-26.5039,18.9202,LUNGE,124
11773,-0.8229,12.253,-1.5036,-20.0132,-24.9752,25.504,LUNGE,124
11823,-1.2995,12.2993,-1.5819,-20.1902,-21.2682,24.0227,LUNGE,124
11873,-0.614,12.3065,-0.8546,-13.731,-19.682,27.9014,LUNGE,124
11923,-0.3437,12.4386,-0.4194,-16.1655,-6.5691,32.827,LUNGE,124
11973,-0.7436,11.6019,-1.0097,-13.2324,-8.196,36.1541,LUNGE,124
12024,-0.146,12.1437,-0.4031,-5.5564,-0.0324,30.4741,LUNGE,124
12074,-0.0944,12.2014,-0.6024,-7.3252,5.7285,29.3233,LUNGE,124
12124,-0.0896,11.606,-0.2551,-1.3761,11.4709,33.6612,LUNGE,124
12174,0.0975,10.9113,-0.4887,-0.2214,14.9292,35.1911,LUNGE,124
12224,0.2709,10.6074,2.1992,0.8359,18.9185,30.9759,LUNGE,124
12274,-0.2342,10.0125,2.3547,4.0415,25.0081,36.3196,LUNGE,124
12324,0.4104,9.659,3.3674,9.3738,31.5471,30.4248,LUNGE,124
12374,0.427,9.4165,2.9111,10.4672,36.6103,34.834,LUNGE,124
12424,1.0543,8.3402,3.4729,11.41,40.6605,29.1091,LUNGE,124
12474,0.1905,8.3316,3.3474,18.0243,44.0414,32.6657,LUNGE,124
12525,1.0711,7.2966,3.4488,17.2116,43.9902,25.2052,LUNGE,124
12575,1.015,7.2052,3.2487,18.2941,48.2269,24.6369,LUNGE,124
12625,0.8022,6.4415,2.8044,20.2368,48.6454,17.9573,LUNGE,124
12675,1.0528,6.1644,2.6993,24.8872,50.5298,16.8407,LUNGE,124
12725,1.183,5.6806,2.7242,23.2568,54.464,11.1206,LUNGE,124
12775,1.5273,5.1084,2.4997,24.8623,51.3722,10.402,LUNGE,124
12825,1.2156,4.9203,2.3825,24.8471,52.1764,11.8536,LUNGE,124
12875,0.8513,4.8657,2.1929,26.8477,54.8859,6.0419,LUNGE,124
12925,1.1955,4.6819,1.7311,29.3047,55.1292,4.854,LUNGE,124
12975,1.6013,4.8361,1.4614,25.9117,46.1663,2.3702,LUNGE,124
13026,1.3056,5.1712,1.5784,26.7719,46.2207,-3.6365,LUNGE,124
13076,1.5369,5.5989,0.9125,26.1766,41.7569,-10.2922,LUNGE,124
13126,1.0493,5.6657,1.1464,25.7231,40.1452,-11.7796,LUNGE,124
13176,1.3348,5.8558,1.0046,25.1531,36.7997,-17.354,LUNGE,124
13226,0.7261,6.62,0.4179,18.7814,31.9128,-22.6071,LUNGE,124
13276,0.9131,6.6075,-0.0065,23.6316,27.4209,-24.2271,LUNGE,124
13326,0.8704,7.6359,-0.6409,18.1013,21.6615,-23.9145,LUNGE,124
13376,0.4386,7.2768,-1.123,16.1975,17.7644,-26.4018,LUNGE,124
13426,0.6977,8.6293,-0.8447,15.0567,14.198,-30.9985,LUNGE,124
13476,0.8574,8.8796,-1.6642,10.6541,8.5039,-31.4142,LUNGE,124
13527,0.2757,9.5724,-1.9162,10.1113,1.2244,-35.2351,LUNGE,124
13577,0.1837,10.2679,-2.6451,6.5475,-0.3986,-31.5831,LUNGE,124
13627,0.598,10.632,-2.2906,6.4624,-7.8908,-32.4927,LUNGE,124
13677,0.0726,11.4439,-2.1693,3.0724,-14.3154,-32.5721,LUNGE,124
13727,-0.4376,11.4292,-0.1919,-0.4934,-16.6461,-30.084,LUNGE,124
13777,-0.1308,11.9795,-0.4917,-4.5082,-21.5184,-32.6409,LUNGE,124
13827,-0.3049,12.2501,-0.2507,-7.3619,-26.8164,-34.8904,LUNGE,124
13877,-0.6142,12.2012,-1.0064,-10.7021,-32.333,-26.5134,LUNGE,124
13927,-0.547,11.9992,-0.6089,-11.1461,-35.9588,-32.9309,LUNGE,124
13977,-0.9901,11.9432,-0.9581,-14.4465,-38.6982,-30.6857,LUNGE,124
14028,-1.0149,11.9059,-0.894,-19.7468,-42.6535,-23.3834,LUNGE,124
14078,-0.5911,12.041,-2.0925,-17.1977,-45.145,-24.089,LUNGE,124
14128,-0.7151,12.3327,-2.0055,-20.7601,-47.2948,-20.8153,LUNGE,124
14178,-1.6719,12.374,-1.7864,-19.2933,-51.7248,-16.8014,LUNGE,124
14228,-1.0859,11.8722,-1.2839,-23.0617,-48.7514,-15.3531,LUNGE,124
14278,-1.2238,12.3845,-2.2956,-19.4013,-50.3984,-11.4731,LUNGE,124
14328,-1.1911,12.1557,-1.951,-21.2475,-46.7008,-9.598,LUNGE,124
14378,-1.0355,11.7503,-2.2641,-27.3229,-51.9205,-5.0347,LUNGE,124
14428,-1.2712,11.9184,-1.8277,-24.9207,-51.4551,-1.5066,LUNGE,124
14478,-0.9543,11.9751,-1.9203,-28.3071,-49.4602,1.3495,LUNGE,124
14529,-1.2599,11.9545,-1.803,-25.0796,-48.2306,5.9792,LUNGE,124
14579,-1.5187,11.9571,-2.1897,-25.43,-42.7082,12.9246,LUNGE,124
14629,-1.1122,11.845,-1.4515,-24.8776,-40.9078,11.0755,LUNGE,124
14679,-0.9948,12.4309,-1.8926,-25.6348,-37.9888,12.7069,LUNGE,124
14729,-0.8334,12.5024,-1.591,-21.884,-31.7601,17.4057,LUNGE,124
14779,-1.4886,12.2159,-1.498,-19.7459,-29.3765,21.9284,LUNGE,124
14829,-0.4021,12.4201,-0.987,-20.1028,-27.1059,24.3925,LUNGE,124
14879,-0.513,12.1065,-1.1756,-20.7598,-22.6302,23.9751,LUNGE,124
14929,-0.6326,12.9202,-0.8359,-15.4787,-12.868,28.3521,LUNGE,124
14979,-0.8393,12.3638,-0.6365,-9.6498,-9.965,33.2066,LUNGE,124
15030,-0.3144,12.5183,-0.5677,-12.95,-1.4488,33.4527,LUNGE,124
15080,-0.688,12.0477,-0.6471,-7.0026,3.0724,35.2504,LUNGE,124
15130,-0.4367,11.5546,-0.1709,-2.9313,7.454,35.0435,LUNGE,124
15180,0.2557,10.9451,-0.3302,-0.863,10.0384,33.506,LUNGE,124
15230,-0.1087,10.8131,2.8853,-1.1677,17.2843,29.4671,LUNGE,124
15280,0.0088,10.8901,2.543,0.4264,23.4039,30.1781,LUNGE,124
15330,0.414,10.1824,2.9533,5.7173,28.1307,34.8614,LUNGE,124
15380,0.2126,9.8088,3.3545,4.6062,31.1808,31.3557,LUNGE,124
15430,0.2513,9.6779,3.468,10.8964,38.0279,28.2767,LUNGE,124
15480,0.5832,8.8466,3.0601,11.8693,38.6644,31.3821,LUNGE,124
15531,-0.1067,7.7447,3.1195,18.4232,44.8426,26.1124,LUNGE,124
15581,0.8977,7.5068,3.1555,15.7043,44.3922,27.8753,LUNGE,124
15631,1.1388,7.3413,3.2862,18.9122,52.2258,24.6484,LUNGE,124
15681,0.9125,6.7237,3.378,17.3957,48.443,20.3151,LUNGE,124
15731,1.4908,6.509,2.8476,27.1575,51.2745,13.0411,LUNGE,124
15781,1.4264,5.553,3.0774,26.5992,48.6322,14.5741,LUNGE,124
15831,1.2785,5.2119,2.3615,26.927,51.4491,4.2926,LUNGE,124
15881,1.5683,4.6814,2.6313,26.0922,50.5533,6.1166,LUNGE,124
15931,0.7542,4.7814,2.204,30.0341,51.4113,2.3823,LUNGE,124
15981,1.4249,5.4481,1.955,28.4447,47.5294,-0.1665,LUNGE,124
16032,1.412,5.3301,1.5853,29.3143,46.7742,-2.4219,LUNGE,124
16082,1.2636,5.0974,1.541,24.6702,43.0406,-5.9676,LUNGE,124
16132,1.5312,5.7747,1.6283,23.0286,42.3843,-10.1824,LUNGE,124
16182,1.0292,5.9037,0.1691,24.8472,41.3316,-10.8481,LUNGE,124
16232,1.1776,6.1463,0.8967,21.5207,33.9709,-14.1226,LUNGE,124
16282,0.941,6.8716,0.1362,24.6022,29.331,-22.07,LUNGE,124
16332,0.37,6.8698,0.1154,22.7805,26.3673,-21.9066,LUNGE,124
16382,0.3383,7.8613,-0.6619,16.7055,23.3859,-28.5791,LUNGE,124
16432,0.3621,7.8611,-0.647,15.9156,17.0572,-28.8457,LUNGE,124
16482,0.7425,8.621,-1.0029,15.5647,9.9044,-27.164,LUNGE,124
16533,0.4802,9.0169,-1.5479,17.5149,1.7689,-31.8335,LUNGE,124
16583,0.0678,9.9464,-1.9229,10.0239,-1.7668,-29.0227,LUNGE,124
16633,0.5505,10.282,-1.9018,8.0876,-3.8362,-31.7695,LUNGE,124
16683,0.1195,10.7883,-2.2789,1.7661,-10.3439,-33.7233,LUNGE,124
16733,-0.1555,10.9208,-2.3378,-3.1861,-11.8439,-33.8038,LUNGE,124
16783,-0.1912,11.7562,-0.1828,-2.9384,-18.7977,-30.5146,LUNGE,124
16833,-0.3783,11.4552,0.1452,-8.358,-22.6241,-36.4325,LUNGE,124
16883,-0.4314,11.6876,-0.5769,-6.4343,-27.5438,-35.8462,LUNGE,124
16933,0.0369,12.2112,-0.6766,-9.7459,-32.1127,-28.9688,LUNGE,124
16983,-0.1104,12.2045,-1.2158,-12.8746,-35.4315,-33.3718,LUNGE,124
17034,-0.6329,11.9847,-0.6946,-13.6604,-39.9262,-32.0019,LUNGE,124
17084,-0.3654,11.7239,-1.038,-19.0535,-40.3512,-22.092,LUNGE,124
17134,-0.9615,12.1328,-1.1436,-20.4194,-43.3855,-22.0264,LUNGE,124
17184,-0.6293,12.5934,-1.3954,-20.7461,-47.1858,-24.7065,LUNGE,124
17234,-1.0383,12.0085,-1.4002,-24.4624,-51.1898,-17.1718,LUNGE,124
17284,-0.9418,12.4101,-1.4551,-21.3565,-50.7368,-11.2104,LUNGE,124
17334,-1.1981,12.1059,-1.3128,-25.986,-47.89,-12.6376,LUNGE,124
17384,-1.6084,12.0099,-2.1912,-25.0779,-54.339,-9.9058,LUNGE,124
17434,-0.8188,12.3574,-2.012,-25.6283,-52.9592,-5.1991,LUNGE,124
17484,-1.1036,11.6278,-2.123,-30.8014,-50.0331,-1.7267,LUNGE,124
17535,-1.1099,11.8151,-2.0072,-27.5269,-46.6672,4.1179,LUNGE,124
17585,-1.3974,12.2564,-1.7287,-21.1324,-43.5591,7.1539,LUNGE,124
17635,-1.0913,12.0192,-2.2226,-27.5036,-40.9033,8.9066,LUNGE,124
17685,-1.4563,11.9464,-1.4572,-25.8208,-38.9542,14.425,LUNGE,124
17735,-0.9939,11.962,-1.5935,-23.3512,-36.0505,13.976,LUNGE,124
17785,-1.4796,12.3586,-1.8673,-25.354,-36.7658,19.3756,LUNGE,124
17835,-0.5587,12.1112,-1.743,-20.3688,-28.5479,16.6216,LUNGE,124
17885,-0.6935,12.0909,-1.327,-19.004,-26.365,20.8047,LUNGE,124
17935,-0.7253,12.1358,-1.0304,-16.2676,-21.9153,24.9781,LUNGE,124
17985,-1.0062,11.9807,-0.9544,-14.4107,-11.9034,26.242,LUNGE,124
18036,-0.8278,11.9885,-1.2384,-11.5888,-8.8202,31.4514,LUNGE,124
18086,-0.5146,11.5437,-0.4054,-11.1222,-3.5095,34.477,LUNGE,124
18136,-0.0016,11.8175,-0.1813,-7.2356,4.7312,33.29,LUNGE,124
18186,-0.2724,11.1262,-0.5226,-3.8045,3.111,35.5138,LUNGE,124
18236,0.0058,11.4718,-0.0411,-3.2398,13.2429,34.0594,LUNGE,124
18286,0.3843,11.1408,2.4706,0.4581,16.6163,32.172,LUNGE,124
18336,-0.299,10.3042,2.9251,3.841,21.5406,30.4472,LUNGE,124
18386,0.5148,10.3544,2.7965,10.5856,22.7732,33.411,LUNGE,124
18436,0.2568,10.0081,3.188,10.0741,32.4748,31.8533,LUNGE,124
18486,0.4863,9.1983,3.2889,14.1911,34.4521,29.7714,LUNGE,124
18537,0.5693,8.8181,2.9419,12.5773,36.2933,29.4845,LUNGE,124
18587,0.557,8.3835,3.1006,18.2014,39.441,26.8049,LUNGE,124
18637,0.5777,8.1572,3.1373,18.7251,46.8741,25.3236,LUNGE,124
18687,0.7461,7.0035,2.5017,21.5474,50.7937,19.9654,LUNGE,124
18737,1.2294,6.3524,3.6794,18.9208,48.9786,24.2233,LUNGE,124
18787,0.7693,5.541,3.2304,24.112,48.5225,17.5538,LUNGE,124
18837,1.1768,5.5751,2.7104,26.8264,51.5278,13.1367,LUNGE,124
18887,1.2927,5.327,2.5871,23.0231,53.2736,11.9985,LUNGE,124
18937,1.4941,5.1054,2.3833,26.7125,51.7143,6.0725,LUNGE,124
18987,0.6581,4.9215,2.2153,28.4884,50.5796,0.6785,LUNGE,124
19038,1.2695,4.5717,1.9823,24.9411,49.5025,0.7992,LUNGE,124
19088,1.5319,5.127,1.6304,24.0667,47.7854,-5.2649,LUNGE,124
19138,0.8112,5.4948,1.2185,26.557,45.5327,-5.7973,LUNGE,124
19188,0.9007,5.5501,0.6226,19.2759,43.2177,-10.99,LUNGE,124
19238,0.8894,6.6599,0.1847,27.3899,39.7867,-17.7557,LUNGE,124
19288,0.8325,6.406,0.2379,20.3906,39.9338,-17.7757,LUNGE,124
19338,1.062,6.886,-0.0602,21.5426,29.9899,-20.8401,LUNGE,124
19388,0.9832,7.2943,-0.3765,20.9811,28.7269,-21.0269,LUNGE,124
19438,0.7252,7.7964,-0.6783,16.9263,23.289,-24.5571,LUNGE,124
19488,0.7089,8.0775,-1.2391,13.1089,12.1898,-25.6662,LUNGE,124
19539,0.8913,8.8183,-0.956,14.9685,10.6701,-29.9767,LUNGE,124
19589,0.7836,9.5224,-1.5984,13.0761,5.1976,-32.61,LUNGE,124
19639,0.0338,9.6996,-1.6294,11.7474,-3.5003,-28.6907,LUNGE,124
19689,0.3542,10.3457,-2.2154,5.3283,-8.0823,-36.9106,LUNGE,124
19739,-0.1742,11.2773,-1.9313,1.416,-12.1157,-33.5933,LUNGE,124
19789,0.1352,11.2725,0.1639,-1.6854,-13.6157,-38.6178,LUNGE,124
19839,0.0652,10.9654,0.0135,-5.2008,-22.9255,-31.763,LUNGE,124
19889,0.0396,11.9292,-0.4339,-4.5994,-25.873,-36.4518,LUNGE,124
19939,-0.1162,12.1799,-0.6804,-5.5264,-32.3348,-30.2121,LUNGE,124
19989,-0.9907,12.0077,-0.581,-10.2497,-32.8606,-27.982,LUNGE,124
20040,-0.9499,12.1963,-0.7111,-15.0037,-42.0282,-25.6328,LUNGE,124
20090,-0.5864,12.6233,-0.8751,-14.4967,-44.7062,-28.9542,LUNGE,124
20140,-1.3712,11.8832,-1.1199,-16.3424,-44.6173,-24.9287,LUNGE,124
20190,-0.5203,12.3978,-1.9736,-21.2206,-48.8697,-25.1008,LUNGE,124
20240,-0.8037,11.9896,-1.6499,-22.3316,-48.8732,-16.5308,LUNGE,124
20290,-0.8069,12.4977,-1.9143,-23.6585,-49.0269,-17.484,LUNGE,124
20340,-1.1492,11.9751,-1.8952,-24.2173,-50.267,-13.3925,LUNGE,124
20390,-1.298,12.2226,-2.162,-24.576,-53.7631,-9.0995,LUNGE,124
20440,-1.4102,12.0419,-2.1,-23.375,-47.1461,-10.5852,LUNGE,124
20490,-1.3964,12.0633,-1.8722,-26.5113,-52.3825,-4.8159,LUNGE,124
20541,-1.5157,11.8875,-1.6244,-26.268,-50.86,1.3621,LUNGE,124
20591,-2.1442,11.7138,-2.1503,-26.265,-47.5605,6.8782,LUNGE,124
20641,-0.8598,11.4523,-2.1184,-21.883,-43.6741,10.1287,LUNGE,124
20691,-1.4322,11.7231,-1.8338,-25.2679,-43.371,13.6038,LUNGE,124
20741,-0.9004,12.4852,-1.5757,-19.8871,-40.9052,15.1719,LUNGE,124
20791,-1.3811,12.3887,-1.703,-25.2853,-33.9505,15.2592,LUNGE,124
20841,-1.0058,12.8491,-1.4289,-21.9927,-29.988,19.6859,LUNGE,124
20891,-0.6216,12.3829,-1.9074,-24.742,-24.521,22.6823,LUNGE,124
20941,-0.8265,12.0285,-1.2083,-18.4538,-23.695,23.8354,LUNGE,124
20991,-0.8758,12.2677,-1.7475,-17.2696,-18.174,27.4994,LUNGE,124
21042,-1.2403,12.4443,-0.898,-13.7658,-8.2498,33.2852,LUNGE,124
21092,-0.5707,12.565,-0.8068,-12.7634,-1.6894,32.7587,LUNGE,124
21142,-0.7759,12.0991,-0.2778,-12.0242,-2.5701,34.2533,LUNGE,124
21192,0.3592,11.7541,-0.6097,-7.2108,1.7944,33.2709,LUNGE,124
21242,0.1263,11.6181,-0.1821,-4.4713,6.9495,32.2189,LUNGE,124
21292,-0.1818,11.355,0.3477,-0.1302,12.5736,33.2741,LUNGE,124
21342,0.7139,10.8405,2.9285,-0.798,15.8516,33.7705,LUNGE,124
21392,0.5428,10.5917,2.6881,6.3055,20.1858,32.2572,LUNGE,124
21442,0.1139,9.9992,3.3373,10.3471,29.9596,32.7598,LUNGE,124
21492,0.8667,9.4662,3.1047,11.2188,32.9799,34.3173,LUNGE,124
21543,0.4857,8.9056,3.6903,12.4463,36.1403,32.0585,LUNGE,124
21593,0.5815,8.2023,3.1898,13.7067,38.0086,28.1234,LUNGE,124
21643,0.5632,7.758,3.5373,17.2725,45.8616,25.131,LUNGE,124
21693,0.8139,7.431,3.4651,17.392,45.4248,26.8163,LUNGE,124
21743,1.0195,7.3332,3.2977,22.5917,47.8948,20.0054,LUNGE,124
21793,0.6887,6.0059,2.9166,24.292,50.754,19.3582,LUNGE,124
21843,1.6079,6.0001,2.7936,25.6637,51.5141,19.9594,LUNGE,124
21893,1.0714,5.2485,2.0178,20.9446,54.1129,9.822,LUNGE,124
21943,1.4369,5.6616,3.0276,29.4795,50.4535,7.583,LUNGE,124
21993,1.441,5.5532,2.0658,26.7849,51.4379,4.7116,LUNGE,124
22044,1.2594,5.1455,1.8712,24.5514,52.8255,-3.4601,LUNGE,124
22094,1.2183,5.0987,1.6582,28.6628,49.5974,1.839,LUNGE,124
22144,1.2914,5.2069,1.0814,23.7149,47.6686,-5.2993,LUNGE,124
22194,1.0413,5.1679,0.8769,26.5633,44.9723,-11.2683,LUNGE,124
22244,1.0496,5.2668,0.6535,24.2262,40.6044,-13.127,LUNGE,124
22294,1.2004,5.8173,0.3932,28.1208,35.0906,-13.8778,LUNGE,124
22344,1.0141,6.2575,0.1711,25.3615,29.7499,-19.0214,LUNGE,124
22394,1.2037,6.7552,-0.1208,21.7525,27.2257,-25.9319,LUNGE,124
22444,0.8616,7.2436,-0.2405,17.9349,25.0731,-25.0672,LUNGE,124
22494,0.78,7.5057,-0.7452,16.4292,20.8404,-25.0301,LUNGE,124
22545,0.6471,8.3288,-1.5886,14.312,15.057,-31.3001,LUNGE,124
22595,0.751,9.0702,-1.0898,7.8359,7.3447,-30.5888,LUNGE,124
22645,0.665,9.216,-1.5976,9.2699,5.8958,-34.0254,LUNGE,124
22695,0.2657,9.8907,-1.7857,10.0364,-2.0172,-35.5122,LUNGE,124
22745,0.4837,10.7579,-2.574,5.9447,-5.3846,-32.7281,LUNGE,124
22795,0.1404,10.3697,-2.7681,1.7436,-13.4957,-31.629,LUNGE,124
22845,-0.3723,10.9711,-0.3269,0.3659,-17.2602,-34.531,LUNGE,124
22895,-0.4711,11.1644,-0.1536,-1.7527,-22.8715,-33.4977,LUNGE,124
22945,0.0459,10.9698,-0.5945,-4.7795,-23.3017,-31.3773,LUNGE,124
22995,-0.6645,11.7798,-0.7623,-7.7769,-31.3224,-34.5606,LUNGE,124
23046,-0.109,11.7842,-0.5687,-13.1965,-33.8786,-32.6573,LUNGE,124
23096,-0.8782,11.7215,-0.7436,-14.3402,-37.0276,-29.3343,LUNGE,124
23146,-0.7295,12.3644,-0.8665,-16.1059,-39.8993,-30.7261,LUNGE,124
23196,-0.5886,11.9023,-1.7286,-17.626,-45.4542,-26.2934,LUNGE,124
23246,-1.1266,12.2407,-1.4835,-19.5227,-49.5062,-21.5094,LUNGE,124
23296,-0.7463,11.5606,-1.9875,-25.3069,-47.9543,-22.9269,LUNGE,124
23346,-1.4767,11.7616,-1.7513,-26.2928,-52.9378,-15.9147,LUNGE,124
23396,-0.8877,12.5842,-1.6331,-20.6539,-50.3317,-14.7832,LUNGE,124
23446,-1.5907,12.4004,-2.3441,-25.6875,-49.1041,-8.5709,LUNGE,124
23496,-1.6129,12.0963,-1.968,-25.2544,-47.7445,-2.9474,LUNGE,124
23547,-1.4592,12.3494,-1.6108,-25.4625,-50.1995,-2.4127,LUNGE,124
23597,-1.598,11.7732,-2.3027,-28.5235,-46.3874,1.4242,LUNGE,124
23647,-1.2993,11.9909,-2.1358,-25.1422,-46.3677,5.6497,LUNGE,124
23697,-1.6059,11.9742,-1.7999,-25.1415,-48.2896,7.7241,LUNGE,124
23747,-0.7165,12.1593,-1.8301,-24.8475,-42.8323,10.1686,LUNGE,124
23797,-1.0922,12.2463,-1.8323,-24.0698,-36.78,14.297,LUNGE,124
23847,-1.0913,12.0722,-1.6287,-25.004,-34.5436,20.7203,LUNGE,124
23897,-0.9173,12.3418,-1.1469,-20.0531,-27.8162,22.3837,LUNGE,124
23947,-0.9693,12.2128,-1.3447,-21.4588,-26.3924,21.0602,LUNGE,124
23997,-1.1432,12.195,-1.1028,-18.8177,-21.7144,23.5183,LUNGE,124
24048,-0.5712,12.3177,-1.0736,-16.0555,-15.5283,24.8009,LUNGE,124
24098,-0.5152,12.4817,-1.1295,-10.3476,-10.6015,28.8419,LUNGE,124
24148,-0.6986,11.9814,-0.8375,-9.1437,-5.9525,29.2012,LUNGE,124
24198,-0.2383,11.9611,-0.517,-7.686,0.4705,36.3346,LUNGE,124
24248,-0.5074,11.7052,-0.292,-7.9342,4.2508,36.262,LUNGE,124
24298,-0.0737,11.7376,-0.0887,-0.1281,8.4764,36.4124,LUNGE,124
24348,-0.0072,11.0317,-0.2152,-3.8876,14.1892,29.6976,LUNGE,124
24398,0.4875,10.5441,3.0507,5.0315,21.5695,31.605,LUNGE,124
24448,-0.2496,10.5363,2.9881,4.9243,24.3549,36.4793,LUNGE,124
24498,0.3828,10.0467,3.0288,7.4722,33.2397,30.9644,LUNGE,124
24549,0.0714,9.1768,3.0496,13.6349,32.8297,33.4043,LUNGE,124
24599,0.8561,8.7878,3.3299,11.344,36.7154,35.1402,LUNGE,124
24649,0.8537,8.4754,3.3759,16.0145,41.3147,30.5474,LUNGE,124
24699,1.2706,7.775,3.3622,20.9829,45.9558,22.0569,LUNGE,124
24749,0.8183,6.987,3.3504,21.5531,44.8217,26.6583,LUNGE,124
24799,0.9759,6.8799,3.1778,15.7976,46.8407,22.7568,LUNGE,124
24849,0.7022,6.2805,3.3315,21.0469,50.7941,20.0367,LUNGE,124
24899,1.3512,5.555,2.6973,24.0167,51.3243,12.8886,LUNGE,124
24949,1.8015,5.3852,2.4143,24.7839,51.1501,13.099,LUNGE,124
25000,1.345,5.6994,2.4937,25.8456,52.4799,5.7213,LUNGE,124
0,-0.2294,10.9567,0.44,1.4536,7.4357,23.209,LUNGE,125
50,-0.3012,10.5531,1.9967,1.8525,17.4759,27.0478,LUNGE,125
100,0.6429,10.2563,2.3693,5.4383,17.6574,26.6701,LUNGE,125
150,0.8392,9.7432,2.2882,8.1693,21.6972,22.3416,LUNGE,125
200,0.0157,9.1011,2.1869,9.2171,27.4649,21.8604,LUNGE,125
250,0.6176,8.8179,2.7697,12.8188,31.279,19.7617,LUNGE,125
300,0.6501,7.8524,2.0913,12.5112,35.2628,17.8784,LUNGE,125
350,0.7975,7.7836,2.5942,15.3314,39.1638,17.5367,LUNGE,125
400,1.1016,7.3778,2.2055,17.3061,36.6625,17.4409,LUNGE,125
450,0.6824,7.0643,2.3103,23.5944,41.0509,13.3696,LUNGE,125
501,0.5565,6.3658,1.7367,19.0652,41.3772,11.4048,LUNGE,125
551,0.3959,6.524,2.3135,21.9725,42.1927,7.1094,LUNGE,125
601,0.7589,6.0539,1.3388,19.4702,38.5454,1.3208,LUNGE,125
651,1.3584,5.9069,1.7353,20.7308,33.0867,-2.8589,LUNGE,125
701,0.7601,6.5188,1.14,18.176,35.1254,-6.4799,LUNGE,125
751,1.018,6.2908,0.973,18.9735,31.0309,-8.9069,LUNGE,125
801,1.6738,6.76,0.6105,20.3766,32.5117,-10.2721,LUNGE,125
851,0.7166,6.4987,0.1958,18.1795,22.6911,-13.3681,LUNGE,125
901,0.5191,7.3233,0.255,16.3254,27.4777,-16.1992,LUNGE,125
951,1.1887,7.3338,-0.3107,19.7033,19.4749,-13.2392,LUNGE,125
1002,1.0087,8.0164,-0.7918,12.4811,16.9572,-18.1816,LUNGE,125
1052,0.5847,8.7513,-0.9056,13.1147,13.4354,-19.3041,LUNGE,125
1102,0.5373,9.2534,-1.1424,11.6129,8.0999,-22.8034,LUNGE,125
1152,-0.0723,9.7844,-1.1688,7.4411,0.7835,-27.9035,LUNGE,125
1202,0.4108,9.8263,-2.0192,5.481,-4.7478,-22.0773,LUNGE,125
1252,0.1363,10.8771,-2.0173,2.2187,-5.7492,-22.3755,LUNGE,125
1302,-0.1409,10.2049,-2.3474,-0.1294,-13.6036,-26.4794,LUNGE,125
1352,-0.1536,10.6761,-0.8441,0.0283,-13.7941,-23.0403,LUNGE,125
1402,0.0204,11.2182,-0.0571,-2.9669,-16.6864,-25.4559,LUNGE,125
1452,-0.3176,11.3603,-1.2065,-4.4683,-22.5801,-25.1725,LUNGE,125
1503,-0.2324,11.618,-0.4171,-12.0379,-28.6722,-24.1264,LUNGE,125
1553,-0.3332,11.2454,-0.5953,-10.9144,-25.4054,-22.7397,LUNGE,125
1603,-0.9046,11.5843,-0.8377,-18.8708,-32.8185,-18.2052,LUNGE,125
1653,-0.9366,11.9451,-1.2066,-18.3783,-32.5499,-16.5377,LUNGE,125
1703,-0.6614,11.7471,-1.2004,-15.9886,-38.9797,-14.2354,LUNGE,125
1753,-0.7686,12.0667,-0.8097,-18.5878,-42.2259,-13.2852,LUNGE,125
1803,-1.1848,11.8807,-0.9222,-20.5638,-36.3322,-14.551,LUNGE,125
1853,-0.7704,11.1903,-1.062,-18.846,-37.74,-7.9485,LUNGE,125
1903,-0.7027,11.5817,-1.1639,-19.2822,-39.9638,-1.5515,LUNGE,125
1953,-1.3687,11.3849,-1.1104,-19.5092,-38.3628,0.257,LUNGE,125
2004,-0.5864,11.1763,-1.6396,-18.7852,-33.9531,2.8735,LUNGE,125
2054,-0.915,11.6931,-1.3067,-17.5378,-31.6438,6.3473,LUNGE,125
2104,-0.6931,11.3412,-1.2728,-16.53,-33.2025,7.5402,LUNGE,125
2154,-0.9942,11.6087,-1.0427,-15.4193,-27.059,13.7048,LUNGE,125
2204,-0.8857,11.6368,-2.1138,-15.2611,-22.529,10.4958,LUNGE,125
2254,-0.532,11.9409,-1.4495,-16.3875,-22.169,14.7733,LUNGE,125
2304,-0.3628,11.9487,-0.8017,-9.1094,-14.8482,19.0745,LUNGE,125
2354,-0.6376,11.895,-1.0204,-10.2935,-10.5125,19.4495,LUNGE,125
2404,-0.7115,11.353,-0.8732,-11.023,-3.881,23.0777,LUNGE,125
2454,0.0876,11.0998,-0.8198,-3.7743,-0.6283,27.175,LUNGE,125
2505,-0.2344,11.1709,-0.7207,-7.2025,3.0576,27.1215,LUNGE,125
2555,-0.0156,11.1597,0.3821,-3.0101,6.4786,27.207,LUNGE,125
2605,-0.0181,10.5938,0.019,-0.8055,12.6462,25.2754,LUNGE,125
2655,0.016,10.5054,1.8574,2.4187,18.5255,28.2759,LUNGE,125
2705,0.2544,9.9412,2.8466,4.8751,20.1574,28.2044,LUNGE,125
2755,-0.016,9.574,2.2706,11.7599,21.6471,23.0472,LUNGE,125
2805,-0.1195,9.658,2.0363,9.9718,26.938,22.4648,LUNGE,125
2855,0.15,8.2224,2.3314,8.4903,27.6857,22.7444,LUNGE,125
2905,0.2523,8.1278,2.5651,13.3059,32.353,22.964,LUNGE,125
2955,0.5484,7.7131,2.2987,16.7616,35.2039,14.5717,LUNGE,125
